episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
124,174.91770105061494,22,1,0,0,1.433846625243083,0.05
125,154.71821656883407,17,1,0,0,1.2962570913388172,0.05
126,210.93682882283804,102,1,0,0,1.457896735985951,0.05
127,157.80807253630962,24,1,0,0,1.4641554633513885,0.05
128,159.03056205044655,13,1,0,0,1.2735105996011291,0.05
129,56.89021432151907,200,0,0,1,2.012723435190726,0.05
130,45.02253737082243,200,0,0,1,3.5854593553077985,0.05
131,71.07564053014259,200,0,0,1,2.6413001799002744,0.05
132,182.60252785859672,173,1,0,0,1.4763746722667317,0.05
133,148.700281890113,17,1,0,0,1.4583154717444142,0.05
134,192.91026808231086,33,1,0,0,1.485656551364937,0.05
135,37.955989846944895,200,0,0,1,5.907355803572465,0.05
136,145.31230300515097,11,1,0,0,1.3048160435205034,0.05
137,134.2698263969932,109,1,0,0,1.4795101443397678,0.05
138,137.51477203858587,15,1,0,0,1.3812543540796973,0.05
139,174.91726865643255,21,1,0,0,1.334968686006398,0.05
140,27.56441972715162,200,0,0,1,2.401763100768363,0.05
141,170.48988587398725,20,1,0,0,1.3330187566452685,0.05
142,204.34813799765567,24,1,0,0,1.3121133313113431,0.05
143,171.42599086185038,70,1,0,0,1.4886814196887541,0.05
144,100.75575754507109,200,0,0,1,2.6485487297605963,0.05
145,171.03234120192457,22,1,0,0,1.445862084435572,0.05
146,100.0,1,1,0,0,1.1239843058164616,0.05
147,113.06469102400236,85,1,0,0,1.4784391105433408,0.05
148,141.90845026228862,13,1,0,0,1.4103668971474257,0.05
149,175.34126102618933,20,1,0,0,1.4007151123785115,0.05
150,150.71438881211319,14,1,0,0,1.3948528326948664,0.05
151,159.88942802613937,21,1,0,0,1.4779918250957103,0.05
152,176.71131800774674,60,1,0,0,1.4147732237556037,0.05
153,202.852184810163,26,1,0,0,1.4662188674748078,0.05
154,131.8263378682437,148,1,0,0,1.4802275668358322,0.05
155,53.10244005350648,200,0,0,1,1.8504047474970555,0.05
156,167.46071872870195,26,1,0,0,1.2277794802452553,0.05
157,236.3018264743933,44,1,0,0,1.4687315867380968,0.05
158,156.08266990617722,178,1,0,0,1.4616136725231135,0.05
159,198.8752200636686,29,1,0,0,1.370192087836686,0.05
160,163.0981051839778,23,1,0,0,1.3342608244919707,0.05
161,281.72767024728614,57,1,0,0,1.424736148653492,0.05
162,67.50971648574802,200,0,0,1,2.1573577765286505,0.05
163,14.45974030509934,200,0,0,1,3.4827866774045373,0.05
164,182.16886454182742,27,1,0,0,1.2047485867887844,0.05
165,135.37925841918263,9,1,0,0,1.2878406255490564,0.05
166,3.506894404819528,200,0,0,1,1.8219537866113709,0.05
167,185.09714801510836,30,1,0,0,1.375468534423336,0.05
168,77.17277517359828,200,0,0,1,3.00816170562555,0.05
169,122.45647205760051,6,1,0,0,1.2552981639818928,0.05
170,243.6667324633424,44,1,0,0,1.2869724979743682,0.05
171,110.74272778815062,4,1,0,0,1.4594614308927576,0.05
172,25.710720194380258,200,0,0,1,1.5008410651557997,0.05
173,180.77890910002617,29,1,0,0,1.2719734849167255,0.05
174,41.694958702355564,200,0,0,1,2.053105509359874,0.05
175,146.60966567829868,92,1,0,0,1.4689771255967212,0.05
176,174.2258096595799,16,1,0,0,1.3271505963174428,0.05
177,168.33365548112823,69,1,0,0,1.4570934004902716,0.05
178,158.0246121280042,29,1,0,0,1.499541747269953,0.05
179,194.11762452470066,164,1,0,0,1.4970400399704467,0.05
180,128.1499919127725,9,1,0,0,1.2627007241484405,0.05
181,170.99745521189578,16,1,0,0,1.4934317100730643,0.05
182,124.16230282456058,7,1,0,0,1.3345371280658733,0.05
183,145.284155700051,12,1,0,0,1.4108603156435056,0.05
184,188.55953672428586,22,1,0,0,1.3056217635373961,0.05
185,166.0573195358687,18,1,0,0,1.3865483237480765,0.05
186,219.99747571757857,65,1,0,0,1.3979364530287628,0.05
187,171.8044099470178,22,1,0,0,1.400967952993462,0.05
188,152.72259414467632,14,1,0,0,1.3619413658271016,0.05
189,176.47006174906704,20,1,0,0,1.4956294016824672,0.05
190,171.88572794320658,22,1,0,0,1.3085968888886348,0.05
191,257.5515656019579,56,1,0,0,1.411172813128112,0.05
192,156.72451464835865,57,1,0,0,1.4810351508780577,0.05
193,121.01167038568595,9,1,0,0,1.3653283908395006,0.05
194,129.84633567842351,9,1,0,0,1.4208826992582542,0.05
195,162.11713427999848,25,1,0,0,1.3132570638102752,0.05
196,164.49883488657537,60,1,0,0,1.4529210477127585,0.05
197,187.09710559473018,28,1,0,0,1.4856513422776727,0.05
198,227.61510148468943,49,1,0,0,1.4683689715264598,0.05
199,167.26363905929537,27,1,0,0,1.4723432349242118,0.05
200,220.64937108703054,36,1,0,0,1.4614369129024163,0.05
201,165.9577884956018,21,1,0,0,1.4227737366125197,0.05
202,210.4983391430834,37,1,0,0,1.3934580683727493,0.05
203,224.58017061117363,41,1,0,0,1.4274571597345296,0.05
204,188.93446255773117,39,1,0,0,1.4704213452045356,0.05
205,162.20492315330534,84,1,0,0,1.4261470316014337,0.05
206,141.58545542442965,12,1,0,0,1.3117523793920243,0.05
207,180.9149146852486,20,1,0,0,1.2637605512701793,0.05
208,162.5669441146712,16,1,0,0,1.433202738982418,0.05
209,197.21614700885132,62,1,0,0,1.4728186932055873,0.05
210,261.5860866430404,54,1,0,0,1.3386785289960135,0.05
211,149.18180976294116,16,1,0,0,1.4670816060396992,0.05
212,197.83183684288528,28,1,0,0,1.3744358621089507,0.05
213,163.94688972627816,18,1,0,0,1.426128223299374,0.05
214,160.1958439905033,20,1,0,0,1.4659889161412358,0.05
215,167.50470191461176,22,1,0,0,1.2738610546394595,0.05
216,151.25965512689817,35,1,0,0,1.4947534146199575,0.05
217,181.79611947845183,20,1,0,0,1.328159236976011,0.05
218,171.99140207624885,50,1,0,0,1.4740024408611025,0.05
219,132.65689580518176,8,1,0,0,1.217460768107649,0.05
220,259.8620077612207,54,1,0,0,1.4725976864522987,0.05
221,186.52043645424467,23,1,0,0,1.3331329639105003,0.05
222,187.98872671952512,75,1,0,0,1.4616520798396655,0.05
223,215.6060552549559,40,1,0,0,1.4668009123833525,0.05
224,199.97303850981888,26,1,0,0,1.297101350650467,0.05
225,127.97163796649711,8,1,0,0,1.2347165792899784,0.05
226,171.34652750563242,23,1,0,0,1.240771840193575,0.05
227,232.72672082033648,46,1,0,0,1.4958199475048077,0.05
228,173.19662056882606,24,1,0,0,1.4090285347225457,0.05
229,116.69500735213391,8,1,0,0,1.4366701480179092,0.05
230,195.7194168869955,35,1,0,0,1.4406660365741333,0.05
231,217.49334640406204,42,1,0,0,1.4084454698004714,0.05
232,179.95394719361667,25,1,0,0,1.4140871036342915,0.05
233,137.05852822323823,10,1,0,0,1.433304962055374,0.05
234,183.77108007888825,24,1,0,0,1.096563102253882,0.05
235,107.67143471444957,4,1,0,0,1.3362524553001158,0.05
236,189.35570398623807,22,1,0,0,1.297511194814623,0.05
237,163.21926329930733,103,1,0,0,1.4795205247938588,0.05
238,162.8119788495204,20,1,0,0,1.4034146251230784,0.05
239,171.91872754230843,22,1,0,0,1.3730846428742098,0.05
240,171.21100282083802,16,1,0,0,1.4041499922039244,0.05
241,140.10101527486444,11,1,0,0,1.2093881401484259,0.05
242,172.2665000207149,24,1,0,0,1.4540209838937752,0.05
243,110.02402250124399,4,1,0,0,1.3771563753257312,0.05
244,199.76436131463936,29,1,0,0,1.475738407610244,0.05
245,201.44041838654732,23,1,0,0,1.1693100463514838,0.05
246,190.77041238437894,23,1,0,0,1.3284410734993843,0.05
247,177.78052558628585,21,1,0,0,1.3202485249610396,0.05
248,237.37394231025962,160,1,0,0,1.4947669284153773,0.05
249,177.2754577564068,19,1,0,0,1.3773572112954473,0.05
250,205.25270995373444,24,1,0,0,1.3250088484547882,0.05
251,157.2306843279505,14,1,0,0,1.2728894466444673,0.05
252,174.31607364136232,16,1,0,0,1.3471807914225102,0.05
253,176.84894489665174,18,1,0,0,1.3169353637299392,0.05
254,148.57498507744202,11,1,0,0,1.0752472783135747,0.05
255,200.73821148297293,22,1,0,0,1.3234171188466213,0.05
256,178.08901275379816,20,1,0,0,1.3120778632826728,0.05
257,146.64030979523307,18,1,0,0,1.1754255885427964,0.05
258,253.5368014375195,183,1,0,0,1.4662364611716538,0.05
259,167.64954378610906,20,1,0,0,1.3180831863957327,0.05
260,151.53091792927202,21,1,0,0,1.2430785366816863,0.05
261,179.35260677813335,23,1,0,0,1.4712916665531677,0.05
262,162.89017651465167,93,1,0,0,1.408353296903261,0.05
263,162.72386069929752,22,1,0,0,1.3387403735009933,0.05
264,178.06412492945535,22,1,0,0,1.3673175585302506,0.05
265,202.01205547174948,41,1,0,0,1.405142751568593,0.05
266,249.56707800938543,52,1,0,0,1.3716938383764838,0.05
267,147.51251621175618,26,1,0,0,1.434718982548252,0.05
268,177.6344226776451,24,1,0,0,1.2163940258262862,0.05
269,129.47424889728043,7,1,0,0,1.4934616789294932,0.05
270,182.4803988337682,22,1,0,0,1.2290624599814184,0.05
271,119.36253347138535,6,1,0,0,1.4776661405490517,0.05
272,187.73892647909742,149,1,0,0,1.4961903349457724,0.05
273,155.12153780787776,13,1,0,0,1.4930024986090378,0.05
274,190.2780108125084,167,1,0,0,1.4913094693790894,0.05
275,126.64167578488076,10,1,0,0,1.273292409116081,0.05
276,174.96537376888102,23,1,0,0,1.3074801122494282,0.05
277,189.9858010992283,25,1,0,0,1.4190251990467335,0.05
278,135.2053714693629,13,1,0,0,1.3971901778221276,0.05
279,177.23360217477244,19,1,0,0,1.398772681414756,0.05
280,187.10195291113962,23,1,0,0,1.3919987560766265,0.05
281,194.51511906634877,26,1,0,0,1.474661161067296,0.05
282,151.32949583989387,14,1,0,0,1.3037327640687757,0.05
283,196.18482995060975,26,1,0,0,1.3661495508192194,0.05
284,176.72284319762275,18,1,0,0,1.4419622588376892,0.05
285,162.14049101668854,43,1,0,0,1.420194403598197,0.05
286,169.95471918971498,18,1,0,0,1.2656476485378656,0.05
287,150.35352147624238,13,1,0,0,1.4759124119183273,0.05
288,184.05144356615955,22,1,0,0,1.474705120345757,0.05
289,157.61690622920182,22,1,0,0,1.2038255826863689,0.05
290,169.4679342297513,42,1,0,0,1.4935718119974577,0.05
291,61.48999991090785,200,0,0,1,2.608605757562553,0.05
292,214.08410929737377,33,1,0,0,1.2253832375759677,0.05
293,135.3997443503504,10,1,0,0,1.2966862341188692,0.05
294,107.13744507070876,3,1,0,0,1.4311771425951407,0.05
295,160.96550254596585,43,1,0,0,1.3676625226585202,0.05
296,104.46580864967909,3,1,0,0,1.4208407916648291,0.05
297,128.79835545515874,10,1,0,0,1.2161174980312168,0.05
298,149.02350431685545,57,1,0,0,1.4405253073739337,0.05
299,136.72730035458721,65,1,0,0,1.4988178890966866,0.05
300,181.5049374226342,20,1,0,0,1.2252419358536146,0.05
301,188.7225849724337,20,1,0,0,1.4144583540951678,0.05
302,166.31139226836422,23,1,0,0,1.4069553190163058,0.05
