episode,reward,steps
841,-168.03937676829244,161
842,-165.6117073977138,164
843,-166.45479370592508,162
844,-170.05151253676627,162
845,-168.77750108080605,162
846,-157.93718592165433,162
847,-166.04872286227263,166
848,-146.08264142571124,162
849,-157.98801094224524,162
850,-156.46370626610184,162
851,-152.30109754317075,161
852,-159.0347212263949,164
853,-161.80625399318626,167
854,-164.57165168445292,164
855,-165.1968329087283,162
856,-159.83165481608248,164
857,-165.59378678315272,161
858,-164.59947204543772,161
859,-164.16171750467154,163
860,-175.28649678366267,164
861,-161.50145366794268,162
862,-173.7029065306906,164
863,-177.38127869838624,162
864,-163.95673721154645,162
865,-164.5462654145916,164
866,-161.72491643879533,165
867,-164.06239305967546,167
868,-164.31186044537532,163
869,-169.1700168534847,161
870,-169.96618358901185,164
871,-168.13044101538438,165
872,-163.7618263491255,165
873,-169.11223772921963,163
874,-167.46564491109018,163
875,-169.5212654145015,162
876,-173.19109306796318,165
877,-168.65897111011412,161
878,-164.54631519827873,162
879,-158.0393335366599,163
880,-164.0197515253348,163
881,-165.35611752493938,167
882,-162.8018607681037,162
883,-158.45817119484454,160
884,-167.96997815209255,163
885,-140.64043504389818,163
886,-158.65596851635533,163
887,-237.325364515633,164
888,-155.6211525582935,167
889,-160.61009942663983,161
890,-152.88903905405616,162
891,-159.4135895840556,162
892,-173.16968580657047,163
893,-170.40225070499798,163
894,-161.94469745156573,162
895,-177.25514163157024,165
896,-174.7224549076457,168
897,-176.28023627460212,168
898,-172.63615148915792,164
899,-169.85221306217323,160
900,-174.95354718191263,164
901,-177.4430936136204,165
902,-175.6327844258008,167
903,-179.18198723446878,165
904,-166.91308949971875,163
905,-165.9601638365209,163
906,-165.71515081020866,164
907,-160.45384667987759,164
908,-168.57689441118688,162
909,-166.77852923839643,161
910,-176.98954374915607,163
911,-168.43592843217448,165
912,-172.48335434111226,166
913,-155.4839804350199,164
914,-156.73561698745246,164
915,-169.1042782867539,168
916,-157.07975208968097,163
917,-168.39779277445933,166
918,-166.49220043131956,165
919,-155.08714666699404,160
920,-167.70017407158716,164
921,-158.4021184109539,161
922,-165.2857059946184,167
923,-169.3297580736577,161
924,-172.24227978983208,163
925,-156.70836926502605,163
926,-172.0053663703998,167
927,-165.29617979149737,161
928,-166.06750166968322,164
929,-171.35736677383812,164
930,-179.68083265600742,165
931,-160.7710579236656,162
932,-163.0345652105866,165
933,-172.6061013566874,163
934,-169.12641824004677,162
935,-166.91259913482173,164
936,-166.79376127036394,163
937,-163.6024543840972,160
938,-166.86905132293697,165
939,-171.27335727086225,165
940,-173.09271741963008,165
941,-171.87597094757152,165
942,-157.64687390776328,163
943,-160.71040674397818,165
944,-159.7270606954112,164
945,-159.61624471203578,165
946,-166.06809766273253,165
947,-170.1048477747375,164
948,-163.35137848147778,162
949,-169.63654556713357,166
950,-160.9838242812599,165
951,-148.9934770347807,165
952,-165.67138081425188,165
953,-166.93224945420053,165
954,-166.89345414162187,163
955,-150.25621857214884,163
956,-172.71307284607556,162
957,-173.7086941383499,166
958,-179.74875128331996,163
959,-172.6509981453012,168
960,-178.2158579516088,165
961,-185.4541092961409,164
962,-174.35003386757114,163
963,-186.2170134529983,162
964,-175.15538891006676,165
965,-180.48887967071792,164
966,-172.86549552573,163
967,-163.67101085003057,162
968,-170.12491687451177,164
969,-169.80760444741952,162
970,-175.08623697773854,167
971,-169.99855560335254,163
972,-182.083773691903,166
973,-165.80711331683787,164
974,-165.42900266949363,163
975,-169.61523246137702,164
976,-173.19765641478233,165
977,-167.0160530551344,164
978,-296.400468155041,162
979,-173.8155468640032,164
980,-175.65716134026235,165
981,-177.09705382264116,167
982,-170.69268878144015,163
983,-168.04093881310644,163
984,-162.2386072980347,164
985,-171.98608915197696,165
986,-180.07733160786373,167
987,-174.9964884319565,162
988,-278.56594857620667,161
989,-164.54276890322203,164
990,-157.7507458900594,162
991,-162.8971955386746,167
992,-152.76677423263,165
993,-154.88673108892132,164
994,-148.5796027188446,161
995,-147.47975658108058,162
996,-151.34162344979998,162
997,-140.6770346250005,161
998,-154.02548693631604,166
999,-156.5496405042237,162
