episode,reward,steps
858,-177.09674353180642,172
859,-173.70649180484023,173
860,-282.6288201867287,162
861,-278.70085649994724,164
862,-291.09466652470553,164
863,-272.76494452996997,162
864,-234.19040447211165,164
865,-262.8199746508922,200
866,-202.13632715353697,173
867,-204.12117490913553,178
868,-285.54145571204214,164
869,-188.23382418638977,172
870,-177.10408609395662,165
871,-253.74262056920543,164
872,-249.1209881651411,162
873,-289.9016721273181,163
874,-199.4596603700106,167
875,-213.47973504354087,178
876,-222.18997854538094,164
877,-283.918630879204,165
878,-220.15588472943145,190
879,-218.5247008051702,191
880,-185.6635541728941,164
881,-188.43952866946594,168
882,-178.5042357633664,162
883,-203.40006092709154,180
884,-173.3954155595205,165
885,-164.75960470277653,165
886,-175.31055878062307,170
887,-171.7436255516273,166
888,-225.04246923338053,163
889,-235.95033508050693,187
890,-246.59551682875204,168
891,-249.26526553222698,167
892,-235.49682901000523,160
893,-247.93233931418257,164
894,-252.17895192010337,166
895,-224.79407238169736,165
896,-231.74515237070105,164
897,-246.86841063441466,164
898,-220.12743132134815,166
899,-250.47679896693077,165
900,-209.13933999086694,182
901,-219.70999542290383,178
902,-255.41924107569523,188
903,-197.42895385974805,169
904,-198.95191327526896,176
905,-197.71446757179876,167
906,-188.81921108934614,164
907,-186.34773425968842,164
908,-191.43711604988482,175
909,-198.5339943589023,167
910,-192.32184868266097,169
911,-180.26283704097014,166
912,-218.24146478027887,167
913,-228.738759053119,181
914,-178.00085368285608,163
915,-172.81962750673176,164
916,-233.0236278537356,170
917,-215.2346362189468,186
918,-186.85816602958062,169
919,-230.24270121876947,186
920,-239.70788223728573,164
921,-187.46330567018762,184
922,-197.13114091884444,168
923,-201.93072764568242,179
924,-205.18724161355757,175
925,-246.1376743955953,165
926,-234.86450723386096,162
927,-232.92857408779966,163
928,-185.68201805925284,162
929,-176.54790124994315,167
930,-186.46532611885107,169
931,-170.5399898412956,162
932,-188.5344006856122,164
933,-187.704027105172,160
934,-233.31544417729393,168
935,-200.24772359452527,165
936,-194.4941183396391,169
937,-194.63787517477257,164
